,address,balance,publicKey,username,delegate
12800,13544281668198256650S,9889000000,26cfdb3e2617224dd5121f88773e60ac0e739775b6dfe5245b40ef20f1bebc70,,4895669772553333916S
12801,8846362633606532585S,10344313250,381544642079318602651d108776581e3d44998154a7059238fe6f5879e61b45,,4895669772553333916S
12802,14924303746750699013S,10382720078,c87ca04be64c44d698bde8de51ffa6ccb540abaadba688f751dbdbf9d9e6cd62,mrwhite,4895669772553333916S
12803,2135167307218581161S,10718214989,203812f86e3d75a165c98c0789e18b0dc262bb8479dd0d4954cff4cf8bfc4b44,sirius,4895669772553333916S
12804,14459847580135147575S,11400000000,6d30be8de7c0162d4ffa978524c7a50cf9f554afcfc96883ecb984c823df0103,ron,4895669772553333916S
12805,1048643971821703875S,11501643521,47a857070f8859b1fc4e80b7140866a6ba863cb246b7551f80caa1e2603299a1,yondz,4895669772553333916S
12806,8642612272713533685S,11711691189,20bef0f43dee2291391c83d100fb77b886aa762e18e96c85663c754e96de5cbe,worldcoinpool,4895669772553333916S
12807,13821742652466895801S,12139973167,9842c539be7213d03b7b52ad9e1a3c913cfef206a4f975a03606c59891007adc,shiftspider,4895669772553333916S
12808,672358531766875431S,12642759952,15c36728940ec6ca21471d851b30cf27a35e62bd3d7f0e94a4dc94ee1d6eabd7,,4895669772553333916S
12809,14889278221670389848S,12687002701,2122be74d5d5c8b2da3268a4a9cece10bebfbffe44303f7a0429f83a7fa85bc2,shiftcow,4895669772553333916S
12810,4708780514578907481S,14021571484,570ce6a70fae6c936ca12fb953c380a9bf2a0a62b4029bd8652f1c6bce1a6dcd,,4895669772553333916S
12811,15513644341121285813S,16367275799,61df5874c1fcab8af248c268d6eb02cec9654ddf81761b0f46f8751127c56da6,,4895669772553333916S
12812,12586116321731091673S,16900296967,03ac0551aeea935faa3d402529f875b714901c6ffb887c441e950078feea0ddc,neuthor,4895669772553333916S
12813,9724660561075926431S,18801102162,36f21e7a754d32d53c97321bbf5edcda4a042a49c040176cf235b0484aed4945,,4895669772553333916S
12814,13651129144491004048S,22304429006,a0434a01e1b2a3ed388752af5d60e5344086c94978407ab85bdb56122239f4c1,shiftraider,4895669772553333916S
12815,4895669772553333916S,25917131770,6428bce901a1558ea4f7640ccd14949bf9acd3b07a44c28df7a993dccf3e2939,guinew,4895669772553333916S
12816,8758630224752443314S,26274395572,97a9a5f372a7f0339643b06abae5977ee85943d25853bb8d2edd94ddacdb8198,shiftraiderwallet,4895669772553333916S
12817,3518261553903478836S,29906000000,5be621f26a5a62d80af51f44720982149a5dc92b4bd0905448339e4869c999b9,,4895669772553333916S
12818,10988796067841284361S,33818424328,66294964ba6b2f046998c0ca390019161ff3afe2a9adf1d6c80758037cded689,ebola,4895669772553333916S
12819,180371882299437691S,38253373972,7daa83e185742935a6bdd8a919b34d16a366a9e7c2e5e71479e809f8f3d0bb1b,,4895669772553333916S
12820,4556063719854360813S,41512205978,58e1340dadd72a14a292dd6978102827674788042b0f6fd43e75bea009dc68b4,seatrips2,4895669772553333916S
12821,4018348727554152590S,43004905814,73b9a43597fc944a58c2e900478e0e83e7534b392e47be557914c9d1f28cc5ee,ampsicora_voting,4895669772553333916S
12822,11698019401148428133S,44264621267,7b19e816aa9572dde43a72095b2086d0aca8219d8e26de2338dc6cc756833ab2,,4895669772553333916S
12823,7204804685190637646S,45178605817,86d80164e64ab7a5d117bc0631e344793cd9997cd202737c0fc89a0902d66183,goldeneye,4895669772553333916S
12824,14737181497474236490S,45755225103,11fd8f6db8ffa31c6197b70e2eab5730932cb17060482e8e0d528dd7b1a90566,,4895669772553333916S
12825,9325998378347643411S,50590000000,834ce455b8996b0711048453cdbe9cc1f0c687bd06a16346fff1a2122a38e0c2,,4895669772553333916S
12826,6629046512399343440S,51577703268,25e432b605d9266d4112616d84babbb9b0b8fa11a320b52b0e3adf521bb4e881,mg_pool,4895669772553333916S
12827,18122207184714446037S,52215948865,1adb7ae5513571e912fbea2626902343cf089c49c172f51f2e8841e2e2c7a81f,kicken,4895669772553333916S
12828,13557770842015532053S,52708396271,0fb1f2b6f7eda86cc8a7b9902d513debf46f9d7b9c6f4aa9286f9c7c2be9696b,,4895669772553333916S
12829,2676281957185817911S,54698000000,72b933774a896e4caeac71217453bf1c2713b0fb8ec16a3c28b6ab1d8d2bb39f,,4895669772553333916S
12830,4472665823887844743S,54900000000,22aef826592c297cdbaf052e9e312eb6a77337fceeb2d01b276a5f6ba0da0104,,4895669772553333916S
12831,9936082237517901919S,55912377914,9b1acff956fc9bbb3ca2e79ae4adce79f4eb2673ed4e3722ea96bc4be6250cec,gregoro,4895669772553333916S
12832,10277200025943910098S,58910246286,1d5fd94b24a6e878e89b1ab7ecffb3274822d41415236b73361b4b069c644e19,,4895669772553333916S
12833,17004980394951475465S,61001007498,93f9f076c4da59ec936c3aae54bd639bbd50c5b7712a2f9b7d29d8e32e61b3f3,,4895669772553333916S
12834,5361437351188902449S,62171101084,893a0ea79b959068018f12d367b7fbdcf82785e40301612bd6a3798341a7e466,,4895669772553333916S
12835,16442601914030040568S,67997412462,0fa81b9628c77bc9c22aa68b586a859161688b59ce9a91a9e82c6f5e6430bf9e,kiashaan,4895669772553333916S
12836,5158610555425958649S,69792256395,2299b82065a51e2b0adfb4569e5c9bced28c51be4162dc43020230bcb5be9d4f,,4895669772553333916S
12837,1202102259685170158S,69944993792,32842c6e6fa4a960edb0cce49682a99338ac83d0b7f81beeaef1fa50024dc6a8,samuel_paulsun,4895669772553333916S
12838,585710018947350625S,71710561050,100a6c8045f66e44498fd6edd7acb058aedd555f49345c5c78a46765f10691a2,,4895669772553333916S
12839,5167961601919556070S,71963586792,db0500867f66d0372b836e1ae82c7de544635a881d70960b053f8a77c87bd34d,,4895669772553333916S
12840,14864497322159318539S,80186883590,9f7f016f2827b8a3150d452da459ee82c3ed259561447df7c85bfc94edff16c3,willywiz,4895669772553333916S
12841,15076212223081702255S,87141115799,664d6d77918f025380c66e615b171f1dd59f30f819252706afc7a613117700c7,,4895669772553333916S
12842,4209792614848044020S,87611898847,5e9a357664775246bb1af4f523c14033d8b2254db0b518a2a10b6b7ab34578de,,4895669772553333916S
12843,13231177725519229649S,89533829974,50cfe91bf10acef5548ba71e2cdf18d3afefdc2e18c4cd9287f3c539159740dc,,4895669772553333916S
12844,10856301809812467456S,92720934109,03afc8847746b5c464f9249f663bf75dd012f63d629d398f7949c1e7f6318ceb,heisenberg1995,4895669772553333916S
12845,17370144303144262276S,94494067805,4a3bfd345d4819daad7a105b58ba843bb9cb402d2746d06729bc66b11528551e,,4895669772553333916S
12846,12258930505762169260S,94597000000,b6d569c8af423d58d69e54b69fa3a69e970f7d854e922050247788c68e800201,,4895669772553333916S
12847,13779940845675035190S,100250167107,16b1841fb55e1948fcdfc8c7f5fba09dab3907dafff06c704a4ae159ee1aa008,,4895669772553333916S
12848,3903790143144006470S,102769560206,05e1b05eba893afde1ca28bcf9bd2f638421388efb08929e87b8c5a47660e071,starlord,4895669772553333916S
12849,16555345764431579083S,107321773891,feda56ddf08c9a558b475d1b5063148b6e6d112622afdfb59a808e5dda71865c,kiashaan_amz,4895669772553333916S
12850,9634224011492639382S,108405191802,92d384164afdf90ff80d310db250772c61e3f54e6409a73342e1995a6bf36ff3,,4895669772553333916S
12851,16487730005643945596S,119214964790,a655b50d491a884ad06f26e99a04b6e90d91af92f570a4dd19a87e07bb53c7e8,,4895669772553333916S
12852,8007659058505211650S,126871949219,a8f16198ae4d3b37469d922b137e91372c960f25ac5f03aad7174c0fd5835925,,4895669772553333916S
12853,1766834102751714593S,131305457209,fbc5e349f6957faeaf3370d14c25bcfd643c80f75789f718c496b1c90df28282,,4895669772553333916S
12854,14108592501741588895S,134429432092,09f00906dcfd39a8d4c898bd0c4eabe43bb256d708cbdeaabed271529eb62d4d,timboslice,4895669772553333916S
12855,11928538336447495247S,135283985639,63355ed06aa42db12a8a64019bc3dfadbf8e5144c388aa83ec3faa9f2b171a70,,4895669772553333916S
12856,2970564630072021997S,136000555404,00f02927696239abeff32ffa45536b106b5a10af5a71181ca471fbd9af561cba,ondin,4895669772553333916S
12857,5861930039271542449S,154431682013,62cc380a88da08fee6f6d6cfa6e5f7a2996f90225f9d0f0170936430db9be7dd,vipertkd,4895669772553333916S
12858,14647362440482351075S,156738416238,b6ee25ae2c409a04974f892e85cf1a6258af576fee10fe904f3c54d0df046e0f,,4895669772553333916S
12859,2211651918230791127S,157110179712,34eac26cfb47618f2994c72bd27101ae24e9e829b3602b3426c596f905c37ebd,moolymagic,4895669772553333916S
12860,16931220871332044490S,157773294386,bf3c6326b7c97592b713349d0f26c8ce4560bf6e8cb81594c81af4d426e1575a,oakey22,4895669772553333916S
12861,175001821498162446S,168659049829,e0fe3d4904f38a267f06b4725c10f6779b9814aceec168152a1dda7e19748381,dotnet70,4895669772553333916S
12862,1053746543974116753S,181838668766,fd3ea7a8f8f664449253dde17ae94187f9e5b60a6bea893bcb7a018f5394bfb5,,4895669772553333916S
12863,16623466328659000927S,184169856693,370196c7b7c30d4fc54b6ff90c63656d754c2be1ddfbc7e50164c0350989e6c8,bawga,4895669772553333916S
12864,7008365380549511087S,186358263506,b0845f053d31d7ef38cf4364687ba07321c9ca4c5cb2f9bacb6b36a5639d7f57,shiftcosmos,4895669772553333916S
12865,15613397115489492849S,191091970289,d9e2cf239bcf78dd3f537bf0d13ce9020baecdbc3ea1b084ff1b054940564429,loomdart,4895669772553333916S
12866,626614796986954461S,193870384775,e497484af91e737acd95479f4ee86bc2fe2548919b02cfa7d930c112d2f385bd,,4895669772553333916S
12867,12382181999476449415S,199417540213,3c3ab3441ee510e99e057dc0859d948c2ae078d803393737f3a45c053690a3a4,hongkie,4895669772553333916S
12868,9272524151524082292S,199558206692,4cd73c512002b847bebb202b93fedf557debc6bd62c64ae958196546bb945268,,4895669772553333916S
12869,15411264051019796157S,206601981202,2ffcac1508dc5e880ff9d007bdab30999155c6a49e12229d38f76ebed5fc121c,rexy,4895669772553333916S
12870,3997937942595035147S,208522556732,ffd7c7e1d5055a07ece0590b99b52304c9371e5220f4d762503546c43b3ab407,,4895669772553333916S
12871,8525315784887144362S,211311891536,87324d8b980894e4c09280ba81655e25769d1f8244780b0109ffff6d748e2bc6,,4895669772553333916S
12872,17587726261516814611S,215807349665,bff16f6e53aa136160de1e28a032624dc9f7ad13528ba03fe442dd12fbc872c4,,4895669772553333916S
12873,13114668344160664662S,223916079952,6c51ae15a00d5845f290565cddbd4169846df03721a0ab70a30702a60fa6f98f,,4895669772553333916S
12874,6405030413926155365S,223996195290,0390cee8bbcb2d3fe4efd6ebda71c265b89da7060c27caafa8bb1483019ccb4d,,4895669772553333916S
12875,17586119063288853731S,224912103994,c50f6ee099a52702f31972aa17ce847e0087527ae11763362f56d6f68ab06c19,,4895669772553333916S
12876,15506378572793905572S,226719897737,115e33f2731a8b7c944ba79740fb96d56683400dd347a997c02442c37d464347,swminer90,4895669772553333916S
12877,12504801599891100026S,228006773037,e54dc80c2ffbbc956c45a1944e59611d76298e9369bee9d6469269ae8a859dda,,4895669772553333916S
12878,5501254902873246658S,233242701945,120acb640c7a6ddb6953e0ebdb69b4ddbdada7759f070c753a6deaf55365bb20,,4895669772553333916S
12879,16391665018776323496S,241088600297,e8420b9cc3ce9b3b0734b270e43b8716dcf530e72171f1e965584bf95cbc4501,,4895669772553333916S
12880,5347712610992327283S,241242411941,7ac4dfa4e3313a59f629229bb10d9479ee559352944a8dc2fc07170ab331fd7b,forumfinance_voting,4895669772553333916S
12881,11523444743106892567S,254306805449,93a2319a58116a30d86d31ec803817e0de93a8475c22dadb9625469332688644,cc001,4895669772553333916S
12882,2766800214104853203S,264310575694,bbfc85df28189785e2676bbc2dc621919621d9ba36c61f5a16cfa09591c156e8,,4895669772553333916S
12883,7938942713579521733S,266530724824,23967f1bf7decf39ff83f200ab8e970c8f03af45c0e7a05ced38781d38f4f967,deadpool,4895669772553333916S
12884,17084854920866971397S,268631808377,0111c9082cff5c5c04c28572de821bbcb24b7290d713b9d85f948c88815ad114,,4895669772553333916S
12885,6302791423372690375S,277337199772,0d14d8c439af8eb11002fd46b6ce0d671189e7956b728ea5ab7346ead3e9ba35,reinstein,4895669772553333916S
12886,8504777334366111422S,280731360298,32b5f9cff4699fe900d5d64898465bfe40b98f463a5e40cbf06162a2e01f93e0,gatekeeper_vote,4895669772553333916S
12887,6067937206682386488S,289147495117,cebb1d7adbfcd2e64de3ab1dc53a154d510b81b50fce3d27054d4d734fb3df7f,jamiec79_voting,4895669772553333916S
12888,9812743893179041254S,290999849113,3f338974fedc4ca718657e23efb1758e38f9aa55b855704e5d1a8ec8fcb1fd21,,4895669772553333916S
12889,11270228688648829341S,301851497707,d669ca4512e7b2d59ff93addd3dbf923c7a8bccd1262a88ff43f622611eaa054,iloveshift_voting,4895669772553333916S
12890,16728883373258802077S,304823138809,3ef0eb23c6e3fae88cd9e50a256f3e808de3d52730b7b48b2db7ca441f185fe7,,4895669772553333916S
12891,8909782982051000850S,330098152803,ae5a40019796bb2b24942055bcbd3f3114836257d8334ab93046c8c24d1e3b28,redpool,4895669772553333916S
12892,17153604380219115377S,333560116876,44ef8970841810b6f98671f64cd78b1b5a70bc40a7c9ed281826cbae69385412,craig,4895669772553333916S
12893,4247122096922201705S,336788144651,2c794cc2a0fa84017dbb189fa70358fb31e22786d4b08b0bc661b8b3a346c0fa,,4895669772553333916S
12894,13236510448065713857S,341558243601,33ca02461b3948a66eacfc2098c81cb7194227a3d5b813b896fd42c883718319,,4895669772553333916S
12895,4542133190361136128S,356933353129,cacbd3a1b30b1542c03db692b19ddc23eac052f15a7ef78cb470331cc79b33ce,,4895669772553333916S
12896,15999348859093551866S,360079345712,bc22b512902f720d3620d9b91248441e21c296462bd872d12fc7d57af594ee13,shozay_pool,4895669772553333916S
12897,3968637628733115688S,369443898995,814c76c58b21e41717dacd280baf00369d8264116c92052a656053e3aef20d10,wariner,4895669772553333916S
12898,4593084315814691118S,387110592880,41124b33a064143bdbada1719fffef22405d39e8dbd6250c0a576833bd8cc2ae,,4895669772553333916S
12899,5957569542296945204S,398140909352,988c57bfd5d50721e38fe9cb17349c698ba4089130fbdc148d70ad0c8502f35f,testa_nera,4895669772553333916S
12900,14706861753024051671S,404284633999,c167e0d44fc4aaf68a483b7abfc4cf343512ce9478aa834cf5064b330be9d5a9,,4895669772553333916S
12901,17356592023969741130S,406044846799,fbe99bf0763ebf62b51d250721cd4eee97f05c77f12bbea2fd5b9b4f81e9f832,,4895669772553333916S
12902,17924972906087441626S,429003926424,eaeea5b9e461a88c3e7b367175b20d8679d3207ffeac3aab9ede4563de735c77,,4895669772553333916S
12903,10895739835486140983S,453128353514,922cae517559d6838385e2b18dac7ea93f8652a3eb75e8c6ed4db0e6b8a2c555,,4895669772553333916S
12904,358269971416095878S,461636768158,92cbefa71c3839910a3cdc6b857cb101654ea46255eff6b7331c6c903abce798,bitmyst,4895669772553333916S
12905,3411723616350233081S,505412607189,60900719fc9c88bb26f29fed7bf5f4462e4539f0a41c98a8fd65f8f63fccafbf,ilgio,4895669772553333916S
12906,11452530329374201634S,510386527846,85008aa9131a0c84343c9179b5456b863e7bdda5b82656cfc5f9e5791259d225,,4895669772553333916S
12907,4023417726412040369S,551138786960,6665dcfcb20338a77b6283f981426e9abb8e5de6740cdfd3324410181f9ffb2b,,4895669772553333916S
12908,17489004316462862977S,554294056624,6390ced2f43cf102e376a2e812854c3c2fd848bf69d1d1eeaddcbd395afac69a,gregorst,4895669772553333916S
12909,18403574026590621110S,559227198736,040338ba28f3a878275ec4f5b44612cf58c95bf3c0d25adbe009aead93e22d53,oro,4895669772553333916S
12910,9897084410572604652S,559638304929,1888169261bb30b1d1e73d5b8142c367e5d71c1c39ca2680a62229cde940015f,corsaro,4895669772553333916S
12911,12582779504681753073S,569422392411,8a2610ce7375d4912da7168a7d69c07d0ec77d0bd2d983be78c3849352d63b15,anamix_vote,4895669772553333916S
12912,11543012291603932074S,589404458108,f48472ec07a9a8fb0d3798d5260e168da582c7dc0e41e1aa6030c8c4d4c87d2f,oakey22_voting,4895669772553333916S
12913,8423545393613159649S,601747212755,9ec83d66bfcbbb697f9971f5871fca9caea191869cdf238bb4b96a66158ecb2e,monaco_found,4895669772553333916S
12914,3772752090797673389S,608971731085,99b860916fda85b027d004737da49c90548af718e3f4c23419412e118b60829a,karanslay,4895669772553333916S
12915,3617550977764301965S,609171052313,3918f2b5bf5e4022c71a9285997655b4c9dc1675d116c753c934f6d095a12096,shiftspidervoting,4895669772553333916S
12916,15773155524407127430S,614116587077,4a947fac4073e9585aed7bfb571f32387b6caf7b5181f8c6e838abebaa360381,punkrock,4895669772553333916S
12917,17615391845481727298S,621352462521,eb4d75c16fd3a40a77b42085eded3695f3152210672d047a7f9472bc40c53f89,forrest,4895669772553333916S
12918,3429149862214959015S,646037550855,e254a8d2469c32f34c2df6c33d1b0d0fb8cab82f932bad2a9a3382d0b87202e6,gregoro_vote,4895669772553333916S
12919,18055268634441448253S,649156918056,cda965e6f61d834be51d1cc6ee36cd80782c1548461cc3f31f57dc7e4b9fea56,,4895669772553333916S
12920,4294271027440884090S,656811475540,646ec26d6a2fa6113b98305bd82a216c1049b45d092378cfcc15dcb22478c990,nytrobound,4895669772553333916S
12921,16082679936009756442S,672890234807,58c9c5cb6dc6d3bbb0a3a1a78481d83db2e82f70822a4090e98a36facf725f61,sneakyhipp0,4895669772553333916S
12922,17488565980335080241S,711051074298,36dc0e1d34d9d77c9e4d0ca43af9bb2d64956ed706973991161341df9c22bdac,shiftwallet,4895669772553333916S
12923,8385499432433129661S,779656861551,09d452f44ffb1c5cc1fd5b085b071efa928c7fe868b0906e8b81ea3af7ce3a1a,necromatiz,4895669772553333916S
12924,7613349101992284371S,785636504168,0fbd2e082d38976ca983f152e7a1b73c79855cde06deea0b03d45e2a024596ad,fanilla,4895669772553333916S
12925,14687091744950430134S,793385772962,195d8b16711502387d5d18c032caecc23d6c5b99889f47019f92a6e7fc9cbf89,,4895669772553333916S
12926,17202164608668356154S,802280034948,99eaa85d6a619c6fcf4f906a6f8a58c84456dd41faff8f201cadc975a740f99b,,4895669772553333916S
12927,16589107352217526952S,809259579045,d679373066ea1149032824fb7b06c7d5ef075569e0a3eccb7b141c5b3e49f6c6,,4895669772553333916S
12928,4132777636262503477S,829873412981,31d8d00d4a4ac312f72a2fec6bd41f3e5dc43a0696cea34816b88ec0f67bd469,anamix,4895669772553333916S
12929,588729442703418437S,833635747630,aa335837c6798164938f40f8fd7ad741d39e4fb1dca76841f890b7aa3a894f6e,nuevax2,4895669772553333916S
12930,7293103698522095418S,892425151741,b73562e44036d322060a5159dc8c8abf604e854b4439ef3e243eaf8c30112dcf,,4895669772553333916S
12931,17047213952582854284S,918816249945,e71a966d398e53516e9c3f6c3f779de8ac53a65c4393766249012f30babc7b0d,yondz_voting,4895669772553333916S
12932,16885143243405910776S,928418420338,78fdd868fead0ae02269cf6dde57f27eb1009ef8af4ffff5588aaa1c45f77c9f,bioly,4895669772553333916S
12933,6625945795024322632S,941556296005,990af655f056b88d212a8f33079f6622bf5ef326f3c0db7b9806f113d169ce6c,,4895669772553333916S
12934,14546983063895890443S,1020457007168,78149f6c0e856f721c922bbf075f9f5c7011556a337fbf52a5532ee245e06393,,4895669772553333916S
12935,1337139138324153142S,1021429284538,22bd2f2e53287a60376ba8644e3032398caafb1d405e2aa1c117474011f81ef7,hagie_vote,4895669772553333916S
12936,17377618494520047567S,1022660664957,347846a98a8299addd589a585ad5c0a6ef62657bdc57f7e494420b6f9c28cd50,,4895669772553333916S
12937,15764926323130962824S,1028712001690,b267da508104365a7d1c90165a1cd092815182b382e8f62d8307c417b4981d26,cataoffee99,4895669772553333916S
12938,13429318653173453932S,1035339983326,6c75a58c9eb76fbeab2c4a8f5fc4a42eac7f694b0e5a00c1d3bac87a6ab0f4f8,,4895669772553333916S
12939,14156057994616021440S,1064653265356,7ba8d6990cf49d6f9dbae771a29855aedf3a9637e3ff692697c8fea68bb63be1,mrgr,4895669772553333916S
12940,5411694269020566837S,1110458482554,8e70538c0d24b4b0b71ccd33e1ce734ce1879c3895d61294ffa0fc0681114fdb,,4895669772553333916S
12941,14887190739278429995S,1131722475547,5d506b1dfeb3fb042f724787abb41082096e05da42a52a3db297314c79e75b1a,samuray,4895669772553333916S
12942,1988643499093866084S,1132550150966,341f00821d92e74b05d380a5955f8d310fb63c0714dbff6e85a80787fc90ef96,,4895669772553333916S
12943,17740111341613835228S,1163606357253,25014d26c65abe9add921c00a1771f1bd00ef81b9351423c49e2ced072f43944,felix_delegate,4895669772553333916S
12944,2270933924982777571S,1190103074839,41d87864478f0e85f8158bedd55b44a35786ed7fc76296bc0ecc80e996d6814f,,4895669772553333916S
12945,12971935946804193869S,1223518331711,a4bfdfcd85c37f4b492365e022adcf3b09cdb85aac6c78e95e284a39dcdd1959,,4895669772553333916S
12946,6779940129774084670S,1248435615250,33d18303b205b39f47b1e7e8c2924fa59b89b2ae2c8c4b3b0cb8da591323bd11,slasheks,4895669772553333916S
12947,1817868533720769718S,1270838472892,309434ba7c292e7ef60c537886d666ab1d5bfc522202af34c1d86bb5a0d96cfe,snatic,4895669772553333916S
12948,8683613062926331305S,1271333168619,fc28c15c0e19243e0de0bb6c0cd9c51bea1d74b619c98254a77fb748b9ce0f37,stefanoproxy_voting,4895669772553333916S
12949,9869767853617701075S,1304021519877,5d96e66f960f5019bc6e38c8497b619eefa0fafc23c822a201d1074d9a79f456,giogio,4895669772553333916S
